measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,66.41679393848,91.103163662,43.29646574774
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,405.3431190301,547.84278431705,239.6287234299
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,380.27652417663,506.12759148904996,232.52925866123996
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,370.0371464484,482.71153396063005,232.8846723596
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,358.11158343107996,474.02181062641,223.3657529221
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,342.80591061268,452.68651894816,216.94790445373
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,339.01349069529,457.91705903197,218.71236617193
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,327.88096408,437.19463124602,221.21936520422
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,301.03063033548,397.80603403585,203.54698385991998
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,288.22233994952,384.6082498103,188.78085520899
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,264.17381629721996,365.71746758197,163.79201255668
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,106.67240430727,156.52053666154998,67.40239433062
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,106.50123251839,148.90597814145,72.63774888088
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,103.7505570448,142.94865462484,73.24120543565
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,100.70018931202,136.26200660344,69.90397195098
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,97.58320913084,131.64928723658002,65.1892287916
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,94.52023386322999,132.27719876314,61.25988802463
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,91.29428220744,124.13353897247,63.50126978216
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,88.26332715516,118.63181533037,61.66504752505001
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,86.70739977156,119.94709473229,58.900967366820005
DALYs (Disability-Adjusted Life Years),Lebanon,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,86.14420127908001,123.84355921968,55.92992312139
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,404.77206008219,686.59939678896,192.85797851862
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,413.32360492432997,701.7254164191099,206.53975872371
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,419.95119829798006,697.31851419555,224.69177805643
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,424.80879526421,725.80233656515,224.29041468365
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,422.10695199636996,738.76238889655,209.75307481197999
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,432.41582825528,773.40697324591,200.06021133771
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,432.78915119797006,735.39978750734,216.70410285487
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,434.27204167358,684.00428488865,224.37094685604998
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,427.40856268868,700.63651054126,222.55277112638
DALYs (Disability-Adjusted Life Years),Djibouti,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,424.83842442727,741.16461538157,195.32753156428
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,119.17769890606999,213.13590791747,60.35864496305
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,118.92996374626,203.77541194323,65.40909704309999
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,118.04776883456,186.61644974538,67.70782778066
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,116.90010858776,183.23281336724,67.33464464450999
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,116.13667037479,190.30334460127,63.50027551335
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,115.30482755362,198.19456535349,57.926120680450005
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,114.01455476901,185.19226958478998,64.94681652222
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,112.55625799683,177.86117501719,66.43574078176
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,110.90459049188999,184.40667963243,62.92981100321
DALYs (Disability-Adjusted Life Years),Burundi,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,110.44926687225,199.46621433085,53.96631020556
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,262.14450229248996,328.84306445455996,199.14950269936
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,246.25355868711,305.73063104393,189.4040602665
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,236.13428630956,291.0301736522,186.32445016823002
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,227.55375583654998,278.18171265501,179.21616582472
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,220.95999926837,269.40420950181,173.51224891995
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,206.22199397637002,252.29144010854,160.12533616418
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,200.17971979797,240.44909961929,158.34514852542
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,192.50509893289,234.16555581722,153.11707560762
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,185.27191432051,227.32734137738998,144.1273276001
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,177.10811392203001,222.8061095629,136.28321326386
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,56.18902897694,81.51508883891,35.89551130844
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,57.46975853794,84.06465829621,36.95536820295
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,58.69319667911,84.52148902722999,38.090116694
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,59.85520387451,87.38265329028,38.62265964779
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,60.37446452009,90.37522478374,37.02588284616
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,61.32136503889,92.92190065826,35.90204945793
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,61.99723653261999,92.74175138465,37.4721982102
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,63.40590088104,95.31484729451,38.45375291498
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,64.1593920594,95.37250449669999,37.58748890626
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,64.61489715633999,97.22228651902999,35.92383721656
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,288.72663424738,481.34813097032,153.45094301991
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,285.03064140127,467.80299840860005,158.2506060333
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,283.26663798612,451.03645098817,159.23732845208
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,283.03680883192,449.28135407943995,166.42449130258
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,279.41050273577997,465.81511000396,153.77918916426
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,278.37914075408,489.50110651938,139.62484174879
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,273.84866503912,454.72068364590996,150.71713209702
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,268.37510123204004,432.61799021326,152.72528096417
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,260.21187701376,426.22205067062004,148.27234354883998
DALYs (Disability-Adjusted Life Years),Eritrea,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,249.92902997842,440.17381839972,129.06138115137
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,205.47635827854,253.79725625068002,158.82646791161
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,205.14774922331998,253.19372787028001,161.09474474428998
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,203.16718616495,250.40878062489,159.55195538617002
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,203.21483466000998,249.70893087359002,161.37296252224002
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,203.13562699383,250.5291826742,157.23614478196998
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,203.32151414703,251.7503210231,158.02634270885
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,202.24401519132,249.97608044230998,156.02821320323002
